,ID,tags,text
249,NCT01614197,133:136:treatment,"Patients presenting with visual disturbances by history or physical exam should have an ophthalmological exam and, if indicated, an MRI to determine optic nerve or retinal involvement"
250,NCT01572480,1:4:treatment,MRI with diffuse abnormalities or 1 focal lesion
251,NCT01505569,1:4:treatment,MRI evidence
252,NCT01389024,"33:36:treatment,,,","All screening procedures except MRI can be completed between 9 and 12 months of age, with the exception of the MRI, for which the child must have reached the age of 12 months"
253,NCT01389024,17:20:treatment,Failure to pass MRI screening checklist
254,NCT01389024,",,,58:61:treatment",Hemoglobin <6.5 g/dl (must be measured within 30 days of MRI)
255,NCT01280994,52:55:treatment,Subject does not fit into 129Xe vest coil used for MRI
256,NCT00948285,",58:61:treatment",Patients who weigh more than 350 pounds (weight limit on MRI machine)
257,NCT03076021,7:20:chronic_disease,Known liver disease
258,NCT03073070,"18:31:chronic_disease,,",prior history of liver disease with transaminases more than 3 times the upper limit of normal for age
259,NCT03072238,"35:48:chronic_disease,",Clinically significant history of liver disease consistent with Child-Pugh Class B or C
260,NCT03048448,"48:61:chronic_disease,",Emergency room visit or hospitalization due to liver disease within the preceding 3 months
261,NCT03048448,"25:38:chronic_disease,",Severe complications of liver disease within the preceding 3 months
262,NCT03040778,22:35:chronic_disease,Patients with severe liver disease
263,NCT03008070,13:26:chronic_disease,Compensated liver disease
264,NCT03008070,29:42:chronic_disease,Evidence of another form of liver disease
265,NCT02991144,12:25:chronic_disease,History of liver disease
266,NCT02979366,24:37:chronic_disease,history of significant liver disease
267,NCT02846532,30:43:chronic_disease,Known clinically significant liver disease
268,NCT02827526,13:26:chronic_disease,Significant liver disease
269,NCT02762266,"15:28:chronic_disease,",Patients with liver disease classified as Child Pugh class A or B
270,NCT02579265,11:24:chronic_disease,Suspected liver disease
271,NCT02521818,12:25:chronic_disease,history of liver disease
272,NCT02486042,15:28:chronic_disease,Patients with liver disease as tested by LFTs
273,NCT02471430,9:22:chronic_disease,chronic liver disease
274,NCT02467478,"14:27:chronic_disease,,,",Pre-existing liver disease and/or Alanine aminotransferase (ALT) and Aspartate Aminotransferase (AST) > 2.5 times Under the Normal Limits (UNL)
275,NCT02462161,1:14:chronic_disease,liver disease
276,NCT02457702,"8:21:chronic_disease,",Severe liver disease defined as known liver disease plus at least one of the following
277,NCT02451423,9:22:chronic_disease,Chronic liver disease
278,NCT02423876,13:26:chronic_disease,Significant liver disease that would inhibit prescription of opioids
279,NCT02412540,26:39:chronic_disease,"No evidence of any other liver disease by history, screening tests or histological evaluation"
280,NCT02412540,17:30:chronic_disease,Non-compensated liver disease with any of the following
281,NCT02366871,"13:26:chronic_disease,,",Significant liver disease as defined as Aspartate Transaminase (AST) or Alanine Transaminase (ALT) twice than normal
282,NCT02358850,12:25:chronic_disease,History of liver disease
283,NCT02312596,8:21:chronic_disease,Severe liver disease
284,NCT02252081,20:33:chronic_disease,moderate to severe liver disease
285,NCT02209636,19:32:chronic_disease,History of severe liver disease
286,NCT02202369,15:28:chronic_disease,Patients with liver disease (documented liver function test abnormality)
287,NCT02191488,"12:25:chronic_disease,",History of liver disease within the last 12 months
288,NCT02143726,25:38:chronic_disease,Child Pugh Class B or C liver disease
289,NCT02140554,10:23:chronic_disease,Advanced liver disease
290,NCT02140554,27:40:chronic_disease,suspected of arising from liver disease
291,NCT02131467,8:21:chronic_disease,active liver disease
292,NCT02088554,",20:33:chronic_disease",Child-Pugh Class C liver disease
293,NCT02087826,"12:25:chronic_disease,,,",History of liver disease and/or aspartate aminotransferase (AST) or alanine aminotransferase (ALT) more than 3 times upper limit of normal (ULN)
294,NCT02058095,"22:35:chronic_disease,,,,,","Patients with severe liver disease (AST > 3x normal, alkaline phosphatase or bilirubin > 2x normal)"
295,NCT01970176,"22:35:chronic_disease,,,,,","Patients with severe liver disease (AST > 3x normal, alkaline phosphatase or bilirubin > 2x normal)"
296,NCT01940757,"24:37:chronic_disease,,",Laboratory evidence of liver disease (alanine aminotransferase [ALT] greater than 1.25-times the upper reference limit)
297,NCT01675154,"13:26:chronic_disease,,",Significant liver disease (elevated transaminases > 2 times upper limit of normal)
298,NCT01666665,1:14:chronic_disease,liver disease
299,NCT00969332,20:33:chronic_disease,Documented case of liver disease other than Parenteral Nutrition Associated Cholestasis
300,NCT00085982,18:31:chronic_disease,Known infectious liver disease
301,NCT00065676,62:75:chronic_disease,significant organ malfunction including (but not limited to) liver disease
302,NCT03165227,",17:38:chronic_disease",<6 months after myocardial infarction
303,NCT03158519,"1:22:chronic_disease,",myocardial infarction in the prior 12 months
304,NCT03123731,180:201:chronic_disease,"any physical conditions that would prevent moderate physical activity or where moderate physical activity would represent a health risk for the individual, including a history of myocardial infarction"
305,NCT03104699,"1:22:chronic_disease,",myocardial infarction (<6 months before enrollment)
306,NCT03096288,12:33:chronic_disease,history of myocardial infarction
307,NCT03042689,"1:22:chronic_disease,",myocardial infarction within 6 months before randomization
308,NCT03040778,8:29:chronic_disease,recent myocardial infarction
309,NCT03007745,1:22:chronic_disease,myocardial infarction
310,NCT02990481,"1:22:chronic_disease,",myocardial infarction within the past 6 months
311,NCT02966665,12:33:chronic_disease,History of myocardial infarction
312,NCT02877381,"23:44:chronic_disease,",major co-morbidities (myocardial infarction or stent placement within one year
313,NCT02807272,1:22:chronic_disease,myocardial infarction within the prior year
314,NCT02789111,8:29:chronic_disease,Recent myocardial infarction
315,NCT02769611,"25:46:chronic_disease,",Patients who have had a myocardial infarction within 30 days prior to study enrollment
316,NCT02664909,30:51:chronic_disease,patients who have suffered a myocardial infarction
317,NCT02637947,19:40:chronic_disease,subject has had a myocardial infarction
318,NCT02595866,"8:29:chronic_disease,",recent myocardial infarction (within the last 6 months)
319,NCT02538198,"15:36:chronic_disease,",Patients with myocardial infarction within 6 months prior to enrollment
320,NCT02498613,"12:33:chronic_disease,,",History of myocardial infarction within 12 months (patients with history of myocardial infarction within 6 months are excluded from the study)
321,NCT02498613,"12:33:chronic_disease,",History of myocardial infarction within 6 months prior to registration
322,NCT02497300,"1:22:chronic_disease,",myocardial infarction within the past 6 months
323,NCT02392286,1:22:chronic_disease,myocardial infarction within the past year
324,NCT02384954,"4:25:chronic_disease,",No myocardial infarction < 6 months
325,NCT02321501,"1:22:chronic_disease,",myocardial infarction within 6 months prior to screening
326,NCT02281409,"26:47:chronic_disease,",Subjects that have had a myocardial infarction within the last 6 months
327,NCT02253316,"1:22:chronic_disease,",myocardial infarction within the previous six months
328,NCT02227199,"1:22:chronic_disease,",myocardial infarction within the past 6 months
329,NCT02203513,"1:22:chronic_disease,",myocardial infarction within the last 3 months
330,NCT02178566,"1:22:chronic_disease,",myocardial infarction within 3 months prior to screening
331,NCT02106598,"1:22:chronic_disease,",myocardial infarction within the past 6 months
332,NCT02101944,"1:22:chronic_disease,",myocardial infarction in the preceding 6 months
333,NCT02101736,1:22:chronic_disease,myocardial infarction
334,NCT02041936,"26:47:chronic_disease,",Have a recent history of myocardial infarction (within the past 2 months)
335,NCT02004275,"15:36:chronic_disease,",No history of myocardial infarction within 6 months prior to registration
336,NCT02000115,"22:43:chronic_disease,",Evidence of an acute myocardial infarction (defined as: ST Segment Elevation as evidenced on 12 Lead ECG) within 30 days prior to index procedure
337,NCT01925131,"26:47:chronic_disease,",Patients must not have a myocardial infarction within 6 months prior to registration
338,NCT01919619,"1:22:chronic_disease,",myocardial infarction within 6 months of study entry
339,NCT01676259,"1:22:chronic_disease,",myocardial infarction within 4months prior to Day 1
340,NCT00969332,8:29:chronic_disease,recent myocardial infarction
341,NCT00737893,1:22:chronic_disease,myocardial infarction
342,NCT00670358,"4:25:chronic_disease,",No myocardial infarction within the past 6 months
343,NCT00147056,"54:75:chronic_disease,",Unstable hemodynamic status including: i. Documented myocardial infarction within six months of enrollment
344,NCT03148795,"1:14:treatment,",Major surgery within 2 weeks before day 1
345,NCT03113695,"1:14:treatment,",Major surgery within 4 weeks prior to the start of treatment
